observed_on,latitude,longitude,place_county_name,place_state_name,url,image_url,description
05/11/2009,-229.557.839.739,-432.144.108.533,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/9389,https://inaturalist-open-data.s3.amazonaws.com/photos/20270/medium.jpg,"These guys are native to Brazil but not Rio, but are all over the city, like squirrels in the US"
25/12/2009,-229.513.415.598,-432.117.742.606,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/145658567,https://inaturalist-open-data.s3.amazonaws.com/photos/250241852/medium.jpeg,
29/12/2009,-229.496.783.952,-431.563.659.862,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/46321451,https://static.inaturalist.org/photos/73465137/medium.jpeg,
24/01/2010,-243.579.212.585,-470.166.290.629,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/152921346,https://inaturalist-open-data.s3.amazonaws.com/photos/264049217/medium.jpg,
16/02/2010,-229.681.263.884,-43.224.182.229,Peruíbe,São Paulo,https://www.inaturalist.org/observations/58804749,https://inaturalist-open-data.s3.amazonaws.com/photos/93898523/medium.jpeg,
10/04/2010,-229.513.728.295,-431.650.899.593,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/123571190,https://inaturalist-open-data.s3.amazonaws.com/photos/209346363/medium.jpeg,
26/04/2010,-229.067.299.409,-431.728.966.534,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/219932297,https://static.inaturalist.org/photos/389335196/medium.jpg,
13/06/2010,-235.033.899,-476.170.597,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/144253129,https://inaturalist-open-data.s3.amazonaws.com/photos/247546831/medium.jpeg,
15/08/2010,-22.967.123.482,-432.239.990.467,Araçoiaba da Serra,São Paulo,https://www.inaturalist.org/observations/4888919,https://inaturalist-open-data.s3.amazonaws.com/photos/5945408/medium.jpeg,
03/09/2010,-228.693.906.272,-42.594.262.725,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/259655008,https://inaturalist-open-data.s3.amazonaws.com/photos/466146132/medium.jpg,
12/10/2010,-229.519.289.847,-432.115.938.612,Saquarema,Rio de Janeiro,https://www.inaturalist.org/observations/76490524,https://inaturalist-open-data.s3.amazonaws.com/photos/125120377/medium.jpeg,
23/10/2010,-229.519.533.333,-432.114.966.667,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/206474622,https://inaturalist-open-data.s3.amazonaws.com/photos/365175567/medium.jpeg,
16/11/2010,-222.370.480.875,-432.713.749.394,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/73874468,https://static.inaturalist.org/photos/120669093/medium.jpg,
05/01/2011,-229.537.972,-431.633.404,Paraíba do Sul,Rio de Janeiro,https://www.inaturalist.org/observations/68223064,https://static.inaturalist.org/photos/110411334/medium.jpg,
07/04/2011,-23.221.127.935,-447.138.490.655,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/183089343,https://inaturalist-open-data.s3.amazonaws.com/photos/319360371/medium.png,
14/04/2011,-229.968.580.605,-433.714.676.078,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/58399149,https://inaturalist-open-data.s3.amazonaws.com/photos/93235227/medium.jpg,
18/04/2011,-22.635.436.428,-43.409.072.198,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/70764724,https://inaturalist-open-data.s3.amazonaws.com/photos/115098675/medium.jpeg,
22/04/2011,-229.732.307.429,-430.197.250.843,Nova Iguaçu,Rio de Janeiro,https://www.inaturalist.org/observations/156946782,https://static.inaturalist.org/photos/271430275/medium.jpeg,
09/05/2011,-223.534.263,-427.076.107,Niterói,Rio de Janeiro,https://www.inaturalist.org/observations/12108670,https://inaturalist-open-data.s3.amazonaws.com/photos/17367718/medium.jpeg,
03/09/2011,-22.903.538,-43.209.587,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/105676814,https://inaturalist-open-data.s3.amazonaws.com/photos/177361221/medium.jpeg,
11/11/2011,-229.068.467,-431.728.965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/7421760,https://static.inaturalist.org/photos/9642752/medium.jpg,"A Mico (a type of Marmoset) enjoys a Jaca snack.  Jardim Botanico, Rio de Janeiro, Brazil, South America."
19/11/2011,-231.548.986.959,-442.358.168.587,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/17182282,https://inaturalist-open-data.s3.amazonaws.com/photos/26040357/medium.jpeg,
28/11/2011,-229.068.467,-431.728.965,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/20206036,https://static.inaturalist.org/photos/31188163/medium.jpg,
02/12/2011,-224.508.598.641,-427.708.507.005,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/17182278,https://inaturalist-open-data.s3.amazonaws.com/photos/26040235/medium.jpeg,
06/12/2011,-22.450.714,-42.770.845,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/155656388,https://inaturalist-open-data.s3.amazonaws.com/photos/269088179/medium.jpeg,
12/12/2011,-229.492.586,-431.545.757,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/139897832,https://static.inaturalist.org/photos/239372587/medium.jpg,"At a lodge in southeastern Brazil, fresh bananas and papayas were offered daily on a platform feeder, presumably to entice the local bird population into easy viewing range. And every day, a small troop of Common Marmosets would descend from the treetops via the large branch behind the feeder to feast on the never-ending supply of fruit. During my 10 day stay at the lodge, the only other visitors to the feeder appeared to be numerous butterflies, wasps, ants and flies. The birds just weren't interested!"
14/12/2011,-229.064.719.008,-432.271.221.759,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/52932659,https://inaturalist-open-data.s3.amazonaws.com/photos/84171468/medium.jpg,
14/12/2011,-229.637.093.851,-431.493.922.729,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/108041623,https://static.inaturalist.org/photos/181828923/medium.jpeg,
15/01/2012,-231.520.450.285,-442.289.440.334,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/196426191,https://static.inaturalist.org/photos/345822822/medium.jpeg,
17/01/2012,-236.572.358.301,-465.261.460.405,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/80805183,https://static.inaturalist.org/photos/132471546/medium.jpeg,
20/01/2012,-229.641.719,-432.227.728,Santo André,São Paulo,https://www.inaturalist.org/observations/107755963,https://inaturalist-open-data.s3.amazonaws.com/photos/181295679/medium.jpeg,
26/02/2012,-229.530.164.007,-431.582.229.772,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/4505341,https://inaturalist-open-data.s3.amazonaws.com/photos/5448827/medium.jpg,
14/03/2012,-231.607.538.105,-443.482.292.444,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/11885770,https://inaturalist-open-data.s3.amazonaws.com/photos/17013495/medium.jpeg,
30/04/2012,-22.964.172,-43.222.773,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/185975426,https://static.inaturalist.org/photos/324903366/medium.jpeg,
24/06/2012,-224.535.207,-427.703.165,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/1451263,https://static.inaturalist.org/photos/1798289/medium.JPG,
29/06/2012,-235.646.077.778,-476.647.466.667,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/67093817,https://inaturalist-open-data.s3.amazonaws.com/photos/108313035/medium.jpeg,Tufted-ear marmoset (Callithrix jacchus)
30/06/2012,-224.535.207,-427.703.165,Araçoiaba da Serra,São Paulo,https://www.inaturalist.org/observations/178557749,https://static.inaturalist.org/photos/310729189/medium.jpg,
02/07/2012,-229.676.948,-432.246.648,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/67101708,https://inaturalist-open-data.s3.amazonaws.com/photos/108327162/medium.jpeg,Tufted-ear marmoset (Callithrix jacchus)
07/07/2012,-229.676.016.798,-43.226.351.003,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/204586367,https://inaturalist-open-data.s3.amazonaws.com/photos/361633916/medium.jpg,
09/07/2012,-231.665.813.203,-441.386.054.444,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/238959615,https://inaturalist-open-data.s3.amazonaws.com/photos/425497218/medium.jpeg,
22/07/2012,-22.919.121,-43.190.733,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/238959614,https://inaturalist-open-data.s3.amazonaws.com/photos/425497208/medium.jpeg,
30/07/2012,-229.571.284.229,-432.906.819.029,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/2653006,https://inaturalist-open-data.s3.amazonaws.com/photos/2980538/medium.JPG,
31/08/2012,-22.989.324,-43.284.279,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/41218054,https://inaturalist-open-data.s3.amazonaws.com/photos/65368707/medium.jpg,
01/09/2012,-229.522.959.068,-431.592.077.735,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/84248204,https://inaturalist-open-data.s3.amazonaws.com/photos/138497459/medium.jpg,"Look what Nathan found!
Cropped, then full size photos"
01/09/2012,-229.523.749.422,-431.586.069.587,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/146883651,https://inaturalist-open-data.s3.amazonaws.com/photos/252636826/medium.jpeg,
05/09/2012,-229.492.586,-431.545.757,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/146883652,https://inaturalist-open-data.s3.amazonaws.com/photos/252636840/medium.jpeg,
15/09/2012,-229.513.333.333,-431.651.666.667,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/25777432,https://inaturalist-open-data.s3.amazonaws.com/photos/39959373/medium.jpg,
28/09/2012,-229.520.706.185,-432.108.271.122,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/68202939,https://static.inaturalist.org/photos/110374903/medium.jpg,
03/02/2013,-229.490.576.579,-431.587.363.115,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/100687007,https://static.inaturalist.org/photos/168080543/medium.jpg,
25/02/2013,-22.968.427.637,-432.248.900.798,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/278762097,https://static.inaturalist.org/photos/500545407/medium.jpg,
09/03/2013,-229.502.527.893,-431.617.212.189,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/56272559,https://inaturalist-open-data.s3.amazonaws.com/photos/89663684/medium.jpeg,
03/05/2013,-229.068.467,-431.728.965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/62208632,https://inaturalist-open-data.s3.amazonaws.com/photos/99642757/medium.jpg,
03/05/2013,-22.906.847,-43.172.896,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/195294763,https://inaturalist-open-data.s3.amazonaws.com/photos/343525786/medium.jpeg,
19/05/2013,-224.681.117.878,-43.489.966.616,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/195294781,https://inaturalist-open-data.s3.amazonaws.com/photos/343525874/medium.jpeg,
09/07/2013,-229.581.418.837,-431.814.659.938,Miguel Pereira,Rio de Janeiro,https://www.inaturalist.org/observations/183122216,https://static.inaturalist.org/photos/319423708/medium.jpeg,
07/09/2013,-229.670.063.834,-43.226.156.358,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/69810957,https://inaturalist-open-data.s3.amazonaws.com/photos/113366216/medium.jpeg,
27/09/2013,-224.513,-427.709,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/25083168,https://static.inaturalist.org/photos/38816715/medium.jpg,
29/09/2013,-224.513,-427.709,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/109327335,https://inaturalist-open-data.s3.amazonaws.com/photos/184239226/medium.jpeg,"We were told that these are feral animals, not native to the area, as confirmed by the flag at the head of this observation page. Several animals were present, and these two photos may show different individuals."
05/10/2013,-229.492.586,-431.545.757,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/109381379,https://inaturalist-open-data.s3.amazonaws.com/photos/184345014/medium.jpeg,"Feral, not native to the area."
05/10/2013,-22.967.511,-43.224.184,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/11470095,https://inaturalist-open-data.s3.amazonaws.com/photos/16368120/medium.jpg,
27/10/2013,-224.532.430.728,-427.703.808.729,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/44670736,https://static.inaturalist.org/photos/70820949/medium.jpg,
01/11/2013,-229.367.052.928,-432.051.143.423,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/72617060,https://static.inaturalist.org/photos/118427026/medium.jpg,"Guapi Assu Bird Lodge, Rio de Janeiro, Brazil"
05/11/2013,-229.491.520.334,-431.557.773.296,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/78297324,https://inaturalist-open-data.s3.amazonaws.com/photos/128116880/medium.jpg,
25/12/2013,-229.056.517.655,-43.390.171.467,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/278766775,https://static.inaturalist.org/photos/500553622/medium.jpg,
11/01/2014,-22.149.514.102,-429.171.087.965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/239403924,https://static.inaturalist.org/photos/426376829/medium.jpg,
18/03/2014,-23.254.886,-47.293.139,São José do Vale do Rio Preto,Rio de Janeiro,https://www.inaturalist.org/observations/37524953,https://static.inaturalist.org/photos/59503914/medium.jpeg,
30/03/2014,-229.513.641.265,-431.642.250.543,Itu,São Paulo,http://www.inaturalist.org/observations/1451805,https://static.inaturalist.org/photos/1798987/medium.JPG,
09/04/2014,-229.619.167.078,-431.619.266.089,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/36925271,https://inaturalist-open-data.s3.amazonaws.com/photos/58448432/medium.jpeg,
19/05/2014,-229.676.079.382,-432.248.946.279,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/52584254,https://inaturalist-open-data.s3.amazonaws.com/photos/83599630/medium.jpg,
27/05/2014,-224.508.546.473,-427.709.698.458,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/15316480,https://inaturalist-open-data.s3.amazonaws.com/photos/22933510/medium.jpeg,
18/06/2014,-229.478.687.802,-431.569.017.467,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/19997487,https://inaturalist-open-data.s3.amazonaws.com/photos/30865383/medium.jpeg,
28/06/2014,-229.675.638.011,-432.236.172.003,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/19638471,https://inaturalist-open-data.s3.amazonaws.com/photos/30239505/medium.jpeg,
30/06/2014,-229.152.350.216,-431.792.736.053,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/89627963,https://static.inaturalist.org/photos/148031484/medium.jpeg,
04/07/2014,-227.577.026.691,-418.821.436.684,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/89627964,https://static.inaturalist.org/photos/148031718/medium.jpeg,
15/07/2014,-229.719.366.667,-432.249.666.667,Armação dos Búzios,Rio de Janeiro,https://www.inaturalist.org/observations/227081139,https://inaturalist-open-data.s3.amazonaws.com/photos/402803339/medium.jpg,
20/07/2014,-229.503.318.243,-432.091.426.849,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/244788597,https://inaturalist-open-data.s3.amazonaws.com/photos/436699921/medium.jpg,
03/08/2014,-224.477.158.895,-427.747.687.118,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/7951247,https://inaturalist-open-data.s3.amazonaws.com/photos/10502806/medium.jpg,
29/08/2014,-229.471.393.548,-43.158.355.275,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/54491317,https://inaturalist-open-data.s3.amazonaws.com/photos/86705024/medium.jpg,
05/09/2014,-232.125.719.156,-447.146.852.635,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/189959583,https://inaturalist-open-data.s3.amazonaws.com/photos/332895711/medium.jpeg,Marmosets
14/10/2014,-229.515.307.211,-43.160.504.861,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/278772912,https://static.inaturalist.org/photos/500565484/medium.jpg,
18/10/2014,-204.478.803,-418.740.536,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/208563739,https://inaturalist-open-data.s3.amazonaws.com/photos/369023001/medium.jpeg,
10/12/2014,-236.333.022,-467.221.829,Alto Caparaó,Minas Gerais,https://www.inaturalist.org/observations/126218244,https://inaturalist-open-data.s3.amazonaws.com/photos/214134130/medium.jpeg,
14/01/2015,-22.450.939,-42.770.717,São Paulo,São Paulo,https://www.inaturalist.org/observations/154728688,https://inaturalist-open-data.s3.amazonaws.com/photos/267381173/medium.jpg,
16/01/2015,-229.492.909.149,-43.209.314.667,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/60906104,https://inaturalist-open-data.s3.amazonaws.com/photos/97414498/medium.jpg,"In the garden at the lodge, eating bananas in the morning.
January 2015.
REGUA, Rio de Janeiro, Brazil."
23/01/2015,-232.197.105.293,-44.716.745.317,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/107258196,https://inaturalist-open-data.s3.amazonaws.com/photos/180359927/medium.jpg,
13/02/2015,-229.152.506.259,-433.729.282.122,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/190863850,https://inaturalist-open-data.s3.amazonaws.com/photos/334689162/medium.jpeg,
14/02/2015,-229.513.581.875,-432.067.566.351,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/9331843,https://inaturalist-open-data.s3.amazonaws.com/photos/12659301/medium.jpg,Dois filhotes no dorso.
20/02/2015,-229.492.805.556,-431.564.083.333,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/127106065,https://static.inaturalist.org/photos/215746495/medium.jpg,
20/06/2015,-232.343.176.473,-474.021.980.936,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/80450027,https://inaturalist-open-data.s3.amazonaws.com/photos/131860808/medium.jpeg,
15/07/2015,-229.733.572.194,-432.880.535.832,Itu,São Paulo,https://www.inaturalist.org/observations/37909908,https://inaturalist-open-data.s3.amazonaws.com/photos/60170239/medium.jpg,Animal vítima de atropelamento.
25/07/2015,-229.505.484.351,-43.155.980.337,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/46583380,https://static.inaturalist.org/photos/73884735/medium.jpg,
07/08/2015,-229.068.467,-431.728.965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/21087316,https://inaturalist-open-data.s3.amazonaws.com/photos/32585743/medium.jpg,
15/08/2015,-228.306.634.878,-431.633.141.435,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/29994717,https://inaturalist-open-data.s3.amazonaws.com/photos/46837582/medium.jpeg,Callithrix jacchus - sagui-de-tufo-branco
28/08/2015,-229.527.922.428,-431.592.755.641,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/66893485,https://inaturalist-open-data.s3.amazonaws.com/photos/107941757/medium.jpeg,
04/09/2015,-229.493.805.556,-431.562.638.889,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/141679610,https://inaturalist-open-data.s3.amazonaws.com/photos/242774612/medium.jpg,
05/09/2015,-22.447.267,-42.773.465,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/78776000,https://static.inaturalist.org/photos/128960410/medium.jpeg,
06/09/2015,-232.130.007.683,-447.261.960.804,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/65750458,https://static.inaturalist.org/photos/105879250/medium.jpg," Regua ,Brazil .
"
13/09/2015,-224.508.527.778,-427.715.166.667,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/12727510,https://inaturalist-open-data.s3.amazonaws.com/photos/18433428/medium.jpeg,
29/09/2015,-224.555.466.667,-443.907.666.667,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/8419095,https://inaturalist-open-data.s3.amazonaws.com/photos/11207867/medium.jpeg,
19/10/2015,-234.542.863,-466.360.281,Resende,Rio de Janeiro,https://www.inaturalist.org/observations/95066933,https://inaturalist-open-data.s3.amazonaws.com/photos/157779593/medium.jpg,
05/11/2015,-224.541.305.556,-427.702.694.444,São Paulo,São Paulo,https://www.inaturalist.org/observations/103438332,https://inaturalist-open-data.s3.amazonaws.com/photos/173118912/medium.jpg,Callithrix jacchus
08/11/2015,-229.298.597.948,-430.878.853.798,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/212238682,https://inaturalist-open-data.s3.amazonaws.com/photos/375069949/medium.jpeg,
19/11/2015,-236.988.564.409,-467.084.878.859,Niterói,Rio de Janeiro,https://www.inaturalist.org/observations/49028297,https://inaturalist-open-data.s3.amazonaws.com/photos/77818855/medium.jpeg,
20/11/2015,-2.296.861,-432.276.983.333,São Paulo,São Paulo,https://www.inaturalist.org/observations/60446622,https://inaturalist-open-data.s3.amazonaws.com/photos/96651827/medium.jpg,
11/12/2015,-22.451,-42.771,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/26969187,https://inaturalist-open-data.s3.amazonaws.com/photos/41913186/medium.jpeg,
12/12/2015,-224.511.116.667,-427.711.116.667,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/8666925,https://inaturalist-open-data.s3.amazonaws.com/photos/11609630/medium.jpg,
